Station,Gunshots,Julian,Hours,Distance,Weekday,Major
CLBF-001-083,0,269,12.80805556,1605,Wednesday,BlackfootStagingArea
CLBF-001-084,0,269,12.80805556,1598,Wednesday,BlackfootStagingArea
CLBF-001-085,0,269,12.80805556,1515,Wednesday,BlackfootStagingArea
CLBF-001-086,0,269,12.80805556,661,Wednesday,BlackfootStagingArea
CLBF-001-087,0,269,12.80805556,1355,Wednesday,BlackfootStagingArea
CLBF-001-088,0,269,12.80805556,475,Wednesday,BlackfootStagingArea
CLBF-001-089,0,269,12.80805556,1188,Wednesday,BlackfootStagingArea
CLBF-001-090,0,269,12.80805556,613,Wednesday,BlackfootStagingArea
CLBF-001-091,0,269,12.80805556,1434,Wednesday,BlackfootStagingArea
CLBF-001-092,0,269,12.80805556,541,Wednesday,BlackfootStagingArea
CLBF-001-093,0,269,12.80805556,683,Wednesday,BlackfootStagingArea
CLBF-001-096,0,269,12.80805556,1263,Wednesday,CentralStagingArea
CLBF-001-098,0,269,12.80805556,1236,Wednesday,CentralStagingArea
CLBF-001-011,1,270,12.73777778,1472,Thursday,CentralStagingArea
CLBF-001-012,0,270,12.73777778,887,Thursday,WaskaheganStagingArea
CLBF-001-015,0,270,12.73777778,1867,Thursday,CentralStagingArea
CLBF-001-020,0,270,12.73777778,2638,Thursday,CentralStagingArea
CLBF-001-021,0,270,12.73777778,887,Thursday,CentralStagingArea
CLBF-001-022,0,270,12.73777778,372,Thursday,WaskaheganStagingArea
CLBF-001-028,0,270,1.698055556,1293,Thursday,WaskaheganStagingArea
CLBF-001-031,0,270,12.73777778,1179,Thursday,CentralStagingArea
CLBF-001-033,0,270,12.73777778,488,Thursday,WaskaheganStagingArea
CLBF-001-034,0,270,12.73777778,1244,Thursday,WaskaheganStagingArea
CLBF-001-037,0,270,12.73777778,3780,Thursday,CentralStagingArea
CLBF-001-039,0,270,12.73777778,1305,Thursday,CentralStagingArea
CLBF-001-045,0,270,12.73777778,3140,Thursday,CentralStagingArea
CLBF-001-049,0,270,12.73777778,262,Thursday,WaskaheganStagingArea
CLBF-001-050,0,270,12.73777778,4090,Thursday,CentralStagingArea
CLBF-001-051,0,270,12.73777778,2302,Thursday,CentralStagingArea
CLBF-001-053,0,270,12.73777778,817,Thursday,WaskaheganStagingArea
CLBF-001-057,0,270,12.73777778,3885,Thursday,CentralStagingArea
CLBF-001-060,0,270,12.73777778,619,Thursday,WaskaheganStagingArea
CLBF-001-061,0,270,12.73777778,1749,Thursday,WaskaheganStagingArea
CLBF-001-066,0,270,12.73777778,3118,Thursday,BlackfootStagingArea
CLBF-001-067,0,270,12.73777778,1508,Thursday,WaskaheganStagingArea
CLBF-001-068,0,270,12.73777778,2809,Thursday,WaskaheganStagingArea
CLBF-001-073,0,270,12.73777778,546,Thursday,WaskaheganStagingArea
CLBF-001-001,0,271,12.66777778,172,Friday,IsletLakeStagingArea
CLBF-001-002,0,271,12.66777778,670,Friday,IsletLakeStagingArea
CLBF-001-003,0,271,12.66777778,1159,Friday,IsletLakeStagingArea
CLBF-001-005,0,271,12.66777778,681,Friday,IsletLakeStagingArea
CLBF-001-006,0,271,12.66777778,1413,Friday,IsletLakeStagingArea
CLBF-001-007,0,271,12.66777778,1014,Friday,IsletLakeStagingArea
CLBF-001-010,1,271,12.66777778,1646,Friday,IsletLakeStagingArea
CLBF-001-013,0,271,12.66777778,1590,Friday,IsletLakeStagingArea
CLBF-001-014,0,271,12.66777778,2332,Friday,IsletLakeStagingArea
CLBF-001-016,0,271,12.66777778,669,Friday,CentralStagingArea
CLBF-001-018,0,271,12.66777778,1810,Friday,IsletLakeStagingArea
CLBF-001-019,0,271,12.66777778,2424,Friday,IsletLakeStagingArea
CLBF-001-023,0,271,12.66777778,1831,Friday,WaskaheganStagingArea
CLBF-001-024,0,271,12.66777778,2564,Friday,IsletLakeStagingArea
CLBF-001-026,0,271,12.66777778,1743,Friday,CentralStagingArea
CLBF-001-027,0,271,12.66777778,904,Friday,WaskaheganStagingArea
CLBF-001-028,0,271,0.05,1293,Friday,WaskaheganStagingArea
CLBF-001-029,0,271,12.66777778,3306,Friday,IsletLakeStagingArea
CLBF-001-032,0,271,12.66777778,1176,Friday,CentralStagingArea
CLBF-001-035,0,271,12.66777778,2243,Friday,WaskaheganStagingArea
CLBF-001-036,0,271,12.66777778,3555,Friday,IsletLakeStagingArea
CLBF-001-038,0,271,12.66777778,2220,Friday,CentralStagingArea
CLBF-001-040,0,271,12.66777778,2161,Friday,CentralStagingArea
CLBF-001-041,0,271,12.66777778,1093,Friday,WaskaheganStagingArea
CLBF-001-042,0,271,12.66777778,2074,Friday,WaskaheganStagingArea
CLBF-001-044,0,271,12.66777778,4215,Friday,CentralStagingArea
CLBF-001-047,0,271,12.66777778,1995,Friday,CentralStagingArea
CLBF-001-048,0,271,12.66777778,1365,Friday,CentralStagingArea
CLBF-001-052,0,271,12.66777778,506,Friday,CentralStagingArea
CLBF-001-055,0,271,12.66777778,3983,Friday,WaskaheganStagingArea
CLBF-001-058,0,271,12.66777778,2928,Friday,CentralStagingArea
CLBF-001-059,0,271,12.66777778,1462,Friday,CentralStagingArea
CLBF-001-062,0,271,12.66777778,3530,Friday,WaskaheganStagingArea
CLBF-001-064,0,271,12.66777778,4780,Friday,CentralStagingArea
CLBF-001-065,0,271,12.66777778,3749,Friday,CentralStagingArea
CLBF-001-069,0,271,12.66777778,5526,Friday,BlackfootStagingArea
CLBF-001-070,0,271,12.66777778,4045,Friday,BlackfootStagingArea
CLBF-001-071,0,271,12.66777778,2958,Friday,BlackfootStagingArea
CLBF-001-072,0,271,12.66777778,2566,Friday,BlackfootStagingArea
CLBF-001-076,0,271,12.66777778,2077,Friday,BlackfootStagingArea
CLBF-001-077,0,271,12.66777778,2388,Friday,BlackfootStagingArea
CLBF-001-079,0,271,12.66777778,1603,Friday,BlackfootStagingArea
CLBF-001-080,0,271,12.66777778,2240,Friday,BlackfootStagingArea
CLBF-001-082,0,271,12.66777778,1196,Friday,BlackfootStagingArea
CLBF-001-083,0,271,12.66777778,1605,Friday,BlackfootStagingArea
CLBF-001-084,0,271,12.66777778,1598,Friday,BlackfootStagingArea
CLBF-001-085,0,271,12.66777778,1515,Friday,BlackfootStagingArea
CLBF-001-086,0,271,12.66777778,661,Friday,BlackfootStagingArea
CLBF-001-087,0,271,12.66777778,1355,Friday,BlackfootStagingArea
CLBF-001-088,0,271,12.66777778,475,Friday,BlackfootStagingArea
CLBF-001-089,0,271,12.66777778,1188,Friday,BlackfootStagingArea
CLBF-001-090,0,271,12.66777778,613,Friday,BlackfootStagingArea
CLBF-001-091,0,271,12.66777778,1434,Friday,BlackfootStagingArea
CLBF-001-092,0,271,12.66777778,541,Friday,BlackfootStagingArea
CLBF-001-093,0,271,12.66777778,683,Friday,BlackfootStagingArea
CLBF-001-096,0,271,12.66777778,1263,Friday,CentralStagingArea
CLBF-001-098,2,271,12.66777778,1236,Friday,CentralStagingArea
CLBF-001-011,0,272,12.5975,1472,Saturday,CentralStagingArea
CLBF-001-012,1,272,12.5975,887,Saturday,WaskaheganStagingArea
CLBF-001-015,0,272,12.5975,1867,Saturday,CentralStagingArea
CLBF-001-020,0,272,12.5975,2638,Saturday,CentralStagingArea
CLBF-001-021,0,272,12.5975,887,Saturday,CentralStagingArea
CLBF-001-022,0,272,12.5975,372,Saturday,WaskaheganStagingArea
CLBF-001-028,0,272,1.699722222,1293,Saturday,WaskaheganStagingArea
CLBF-001-031,0,272,12.5975,1179,Saturday,CentralStagingArea
CLBF-001-033,0,272,12.5975,488,Saturday,WaskaheganStagingArea
CLBF-001-034,0,272,12.5975,1244,Saturday,WaskaheganStagingArea
CLBF-001-037,0,272,12.5975,3780,Saturday,CentralStagingArea
CLBF-001-039,0,272,12.5975,1305,Saturday,CentralStagingArea
CLBF-001-045,0,272,12.5975,3140,Saturday,CentralStagingArea
CLBF-001-049,0,272,12.5975,262,Saturday,WaskaheganStagingArea
CLBF-001-050,0,272,12.5975,4090,Saturday,CentralStagingArea
CLBF-001-051,0,272,12.5975,2302,Saturday,CentralStagingArea
CLBF-001-053,0,272,12.5975,817,Saturday,WaskaheganStagingArea
CLBF-001-057,0,272,12.5975,3885,Saturday,CentralStagingArea
CLBF-001-060,0,272,12.5975,619,Saturday,WaskaheganStagingArea
CLBF-001-061,0,272,12.5975,1749,Saturday,WaskaheganStagingArea
CLBF-001-066,1,272,12.5975,3118,Saturday,BlackfootStagingArea
CLBF-001-067,0,272,12.5975,1508,Saturday,WaskaheganStagingArea
CLBF-001-068,0,272,12.5975,2809,Saturday,WaskaheganStagingArea
CLBF-001-073,0,272,12.5975,546,Saturday,WaskaheganStagingArea
CLBF-001-001,0,273,12.52722222,172,Sunday,IsletLakeStagingArea
CLBF-001-002,0,273,12.52722222,670,Sunday,IsletLakeStagingArea
CLBF-001-003,0,273,12.52722222,1159,Sunday,IsletLakeStagingArea
CLBF-001-005,0,273,12.52722222,681,Sunday,IsletLakeStagingArea
CLBF-001-006,0,273,12.52722222,1413,Sunday,IsletLakeStagingArea
CLBF-001-007,0,273,12.52722222,1014,Sunday,IsletLakeStagingArea
CLBF-001-010,0,273,12.52722222,1646,Sunday,IsletLakeStagingArea
CLBF-001-013,0,273,12.52722222,1590,Sunday,IsletLakeStagingArea
CLBF-001-014,0,273,12.52722222,2332,Sunday,IsletLakeStagingArea
CLBF-001-016,0,273,12.52722222,669,Sunday,CentralStagingArea
CLBF-001-018,0,273,12.52722222,1810,Sunday,IsletLakeStagingArea
CLBF-001-019,0,273,12.52722222,2424,Sunday,IsletLakeStagingArea
CLBF-001-023,0,273,12.52722222,1831,Sunday,WaskaheganStagingArea
CLBF-001-024,0,273,12.52722222,2564,Sunday,IsletLakeStagingArea
CLBF-001-026,0,273,12.52722222,1743,Sunday,CentralStagingArea
CLBF-001-027,0,273,12.52722222,904,Sunday,WaskaheganStagingArea
CLBF-001-028,0,273,0.05,1293,Sunday,WaskaheganStagingArea
CLBF-001-029,0,273,12.52722222,3306,Sunday,IsletLakeStagingArea
CLBF-001-032,0,273,12.52722222,1176,Sunday,CentralStagingArea
CLBF-001-035,0,273,12.52722222,2243,Sunday,WaskaheganStagingArea
CLBF-001-036,0,273,12.52722222,3555,Sunday,IsletLakeStagingArea
CLBF-001-038,0,273,12.52722222,2220,Sunday,CentralStagingArea
CLBF-001-040,0,273,12.52722222,2161,Sunday,CentralStagingArea
CLBF-001-041,0,273,12.52722222,1093,Sunday,WaskaheganStagingArea
CLBF-001-042,0,273,12.52722222,2074,Sunday,WaskaheganStagingArea
CLBF-001-044,0,273,12.52722222,4215,Sunday,CentralStagingArea
CLBF-001-047,0,273,12.52722222,1995,Sunday,CentralStagingArea
CLBF-001-048,0,273,12.52722222,1365,Sunday,CentralStagingArea
CLBF-001-052,0,273,12.52722222,506,Sunday,CentralStagingArea
CLBF-001-055,0,273,12.52722222,3983,Sunday,WaskaheganStagingArea
CLBF-001-058,0,273,12.52722222,2928,Sunday,CentralStagingArea
CLBF-001-059,0,273,12.52722222,1462,Sunday,CentralStagingArea
CLBF-001-062,0,273,12.52722222,3530,Sunday,WaskaheganStagingArea
CLBF-001-064,0,273,12.52722222,4780,Sunday,CentralStagingArea
CLBF-001-065,0,273,12.52722222,3749,Sunday,CentralStagingArea
CLBF-001-069,0,273,12.52722222,5526,Sunday,BlackfootStagingArea
CLBF-001-070,0,273,12.52722222,4045,Sunday,BlackfootStagingArea
CLBF-001-071,0,273,12.52722222,2958,Sunday,BlackfootStagingArea
CLBF-001-072,0,273,12.52722222,2566,Sunday,BlackfootStagingArea
CLBF-001-076,0,273,12.52722222,2077,Sunday,BlackfootStagingArea
CLBF-001-077,0,273,12.52722222,2388,Sunday,BlackfootStagingArea
CLBF-001-079,0,273,12.52722222,1603,Sunday,BlackfootStagingArea
CLBF-001-080,0,273,12.52722222,2240,Sunday,BlackfootStagingArea
CLBF-001-082,0,273,12.52722222,1196,Sunday,BlackfootStagingArea
CLBF-001-083,0,273,12.52722222,1605,Sunday,BlackfootStagingArea
CLBF-001-084,0,273,12.52722222,1598,Sunday,BlackfootStagingArea
CLBF-001-085,0,273,12.52722222,1515,Sunday,BlackfootStagingArea
CLBF-001-086,0,273,12.52722222,661,Sunday,BlackfootStagingArea
CLBF-001-087,0,273,12.52722222,1355,Sunday,BlackfootStagingArea
CLBF-001-088,0,273,12.52722222,475,Sunday,BlackfootStagingArea
CLBF-001-089,0,273,12.52722222,1188,Sunday,BlackfootStagingArea
CLBF-001-090,0,273,12.52722222,613,Sunday,BlackfootStagingArea
CLBF-001-091,0,273,12.52722222,1434,Sunday,BlackfootStagingArea
CLBF-001-092,0,273,12.52722222,541,Sunday,BlackfootStagingArea
CLBF-001-093,0,273,12.52722222,683,Sunday,BlackfootStagingArea
CLBF-001-096,0,273,12.52722222,1263,Sunday,CentralStagingArea
CLBF-001-098,0,273,12.52722222,1236,Sunday,CentralStagingArea
CLBF-001-011,0,274,12.45722222,1472,Monday,CentralStagingArea
CLBF-001-012,0,274,12.45722222,887,Monday,WaskaheganStagingArea
CLBF-001-015,0,274,12.45722222,1867,Monday,CentralStagingArea
CLBF-001-020,0,274,12.45722222,2638,Monday,CentralStagingArea
CLBF-001-021,0,274,12.45722222,887,Monday,CentralStagingArea
CLBF-001-022,0,274,12.45722222,372,Monday,WaskaheganStagingArea
CLBF-001-028,0,274,1.701666667,1293,Monday,WaskaheganStagingArea
CLBF-001-031,0,274,12.45722222,1179,Monday,CentralStagingArea
CLBF-001-033,0,274,12.45722222,488,Monday,WaskaheganStagingArea
CLBF-001-034,0,274,12.45722222,1244,Monday,WaskaheganStagingArea
CLBF-001-037,0,274,12.45722222,3780,Monday,CentralStagingArea
CLBF-001-039,0,274,12.45722222,1305,Monday,CentralStagingArea
CLBF-001-045,0,274,12.45722222,3140,Monday,CentralStagingArea
CLBF-001-049,0,274,12.45722222,262,Monday,WaskaheganStagingArea
CLBF-001-050,0,274,12.45722222,4090,Monday,CentralStagingArea
CLBF-001-051,0,274,12.45722222,2302,Monday,CentralStagingArea
CLBF-001-053,0,274,12.45722222,817,Monday,WaskaheganStagingArea
CLBF-001-057,0,274,11.35,3885,Monday,CentralStagingArea
CLBF-001-060,0,274,12.45722222,619,Monday,WaskaheganStagingArea
CLBF-001-061,0,274,12.45722222,1749,Monday,WaskaheganStagingArea
CLBF-001-066,0,274,12.45722222,3118,Monday,BlackfootStagingArea
CLBF-001-067,0,274,12.45722222,1508,Monday,WaskaheganStagingArea
CLBF-001-068,0,274,12.45722222,2809,Monday,WaskaheganStagingArea
CLBF-001-073,0,274,12.45722222,546,Monday,WaskaheganStagingArea
CLBF-001-001,0,275,12.38722222,172,Tuesday,IsletLakeStagingArea
CLBF-001-002,0,275,12.38722222,670,Tuesday,IsletLakeStagingArea
CLBF-001-003,0,275,12.38722222,1159,Tuesday,IsletLakeStagingArea
CLBF-001-005,0,275,12.38722222,681,Tuesday,IsletLakeStagingArea
CLBF-001-006,0,275,12.38722222,1413,Tuesday,IsletLakeStagingArea
CLBF-001-007,0,275,12.38722222,1014,Tuesday,IsletLakeStagingArea
CLBF-001-010,0,275,12.38722222,1646,Tuesday,IsletLakeStagingArea
CLBF-001-013,0,275,12.38722222,1590,Tuesday,IsletLakeStagingArea
CLBF-001-014,0,275,12.38722222,2332,Tuesday,IsletLakeStagingArea
CLBF-001-016,0,275,12.38722222,669,Tuesday,CentralStagingArea
CLBF-001-018,0,275,12.38722222,1810,Tuesday,IsletLakeStagingArea
CLBF-001-019,0,275,12.38722222,2424,Tuesday,IsletLakeStagingArea
CLBF-001-023,0,275,12.38722222,1831,Tuesday,WaskaheganStagingArea
CLBF-001-024,0,275,12.38722222,2564,Tuesday,IsletLakeStagingArea
CLBF-001-026,1,275,12.38722222,1743,Tuesday,CentralStagingArea
CLBF-001-027,1,275,12.38722222,904,Tuesday,WaskaheganStagingArea
CLBF-001-028,0,275,0.05,1293,Tuesday,WaskaheganStagingArea
CLBF-001-029,0,275,12.38722222,3306,Tuesday,IsletLakeStagingArea
CLBF-001-032,0,275,12.38722222,1176,Tuesday,CentralStagingArea
CLBF-001-035,0,275,12.38722222,2243,Tuesday,WaskaheganStagingArea
CLBF-001-036,0,275,12.38722222,3555,Tuesday,IsletLakeStagingArea
CLBF-001-038,0,275,12.38722222,2220,Tuesday,CentralStagingArea
CLBF-001-040,0,275,12.38722222,2161,Tuesday,CentralStagingArea
CLBF-001-041,0,275,12.38722222,1093,Tuesday,WaskaheganStagingArea
CLBF-001-042,0,275,12.38722222,2074,Tuesday,WaskaheganStagingArea
CLBF-001-044,0,275,12.38722222,4215,Tuesday,CentralStagingArea
CLBF-001-047,0,275,12.38722222,1995,Tuesday,CentralStagingArea
CLBF-001-048,0,275,12.38722222,1365,Tuesday,CentralStagingArea
CLBF-001-052,0,275,12.38722222,506,Tuesday,CentralStagingArea
CLBF-001-055,0,275,12.38722222,3983,Tuesday,WaskaheganStagingArea
CLBF-001-058,0,275,12.38722222,2928,Tuesday,CentralStagingArea
CLBF-001-059,0,275,12.38722222,1462,Tuesday,CentralStagingArea
CLBF-001-062,0,275,12.38722222,3530,Tuesday,WaskaheganStagingArea
CLBF-001-064,0,275,12.38722222,4780,Tuesday,CentralStagingArea
CLBF-001-065,0,275,12.38722222,3749,Tuesday,CentralStagingArea
CLBF-001-069,0,275,12.38722222,5526,Tuesday,BlackfootStagingArea
CLBF-001-070,0,275,12.38722222,4045,Tuesday,BlackfootStagingArea
CLBF-001-071,0,275,12.38722222,2958,Tuesday,BlackfootStagingArea
CLBF-001-072,0,275,12.38722222,2566,Tuesday,BlackfootStagingArea
CLBF-001-076,0,275,12.38722222,2077,Tuesday,BlackfootStagingArea
CLBF-001-077,0,275,12.38722222,2388,Tuesday,BlackfootStagingArea
CLBF-001-079,0,275,12.38722222,1603,Tuesday,BlackfootStagingArea
CLBF-001-080,0,275,12.38722222,2240,Tuesday,BlackfootStagingArea
CLBF-001-082,0,275,12.38722222,1196,Tuesday,BlackfootStagingArea
CLBF-001-083,0,275,12.38722222,1605,Tuesday,BlackfootStagingArea
CLBF-001-084,0,275,12.38722222,1598,Tuesday,BlackfootStagingArea
CLBF-001-085,0,275,12.38722222,1515,Tuesday,BlackfootStagingArea
CLBF-001-086,0,275,12.38722222,661,Tuesday,BlackfootStagingArea
CLBF-001-087,0,275,12.38722222,1355,Tuesday,BlackfootStagingArea
CLBF-001-088,0,275,12.38722222,475,Tuesday,BlackfootStagingArea
CLBF-001-089,0,275,12.38722222,1188,Tuesday,BlackfootStagingArea
CLBF-001-090,0,275,12.38722222,613,Tuesday,BlackfootStagingArea
CLBF-001-091,0,275,12.38722222,1434,Tuesday,BlackfootStagingArea
CLBF-001-092,0,275,12.38722222,541,Tuesday,BlackfootStagingArea
CLBF-001-093,0,275,12.38722222,683,Tuesday,BlackfootStagingArea
CLBF-001-096,0,275,12.38722222,1263,Tuesday,CentralStagingArea
CLBF-001-098,1,275,12.38722222,1236,Tuesday,CentralStagingArea
CLBF-001-011,0,276,12.3225,1472,Wednesday,CentralStagingArea
CLBF-001-012,0,276,12.3225,887,Wednesday,WaskaheganStagingArea
CLBF-001-015,0,276,12.3225,1867,Wednesday,CentralStagingArea
CLBF-001-020,0,276,12.3225,2638,Wednesday,CentralStagingArea
CLBF-001-021,0,276,12.3225,887,Wednesday,CentralStagingArea
CLBF-001-022,0,276,12.3225,372,Wednesday,WaskaheganStagingArea
CLBF-001-028,0,276,1.703888889,1293,Wednesday,WaskaheganStagingArea
CLBF-001-031,0,276,12.3225,1179,Wednesday,CentralStagingArea
CLBF-001-033,0,276,12.3225,488,Wednesday,WaskaheganStagingArea
CLBF-001-034,0,276,12.3225,1244,Wednesday,WaskaheganStagingArea
CLBF-001-037,0,276,12.3225,3780,Wednesday,CentralStagingArea
CLBF-001-039,0,276,12.3225,1305,Wednesday,CentralStagingArea
CLBF-001-043,0,276,0.998888889,3359,Wednesday,WaskaheganStagingArea
CLBF-001-045,0,276,12.3225,3140,Wednesday,CentralStagingArea
CLBF-001-049,0,276,12.3225,262,Wednesday,WaskaheganStagingArea
CLBF-001-050,0,276,12.3225,4090,Wednesday,CentralStagingArea
CLBF-001-051,0,276,12.3225,2302,Wednesday,CentralStagingArea
CLBF-001-053,1,276,12.3225,817,Wednesday,WaskaheganStagingArea
CLBF-001-060,0,276,12.3225,619,Wednesday,WaskaheganStagingArea
CLBF-001-061,0,276,12.3225,1749,Wednesday,WaskaheganStagingArea
CLBF-001-066,0,276,12.3225,3118,Wednesday,BlackfootStagingArea
CLBF-001-067,1,276,12.3225,1508,Wednesday,WaskaheganStagingArea
CLBF-001-068,0,276,12.3225,2809,Wednesday,WaskaheganStagingArea
CLBF-001-073,0,276,12.3225,546,Wednesday,WaskaheganStagingArea
CLBF-001-001,0,277,12.25277778,172,Thursday,IsletLakeStagingArea
CLBF-001-002,0,277,12.25277778,670,Thursday,IsletLakeStagingArea
CLBF-001-003,0,277,12.25277778,1159,Thursday,IsletLakeStagingArea
CLBF-001-005,0,277,12.25277778,681,Thursday,IsletLakeStagingArea
CLBF-001-006,0,277,12.25277778,1413,Thursday,IsletLakeStagingArea
CLBF-001-007,0,277,12.25277778,1014,Thursday,IsletLakeStagingArea
CLBF-001-010,0,277,12.25277778,1646,Thursday,IsletLakeStagingArea
CLBF-001-013,0,277,12.25277778,1590,Thursday,IsletLakeStagingArea
CLBF-001-014,0,277,12.25277778,2332,Thursday,IsletLakeStagingArea
CLBF-001-016,0,277,12.25277778,669,Thursday,CentralStagingArea
CLBF-001-018,1,277,12.25277778,1810,Thursday,IsletLakeStagingArea
CLBF-001-019,0,277,12.25277778,2424,Thursday,IsletLakeStagingArea
CLBF-001-023,0,277,12.25277778,1831,Thursday,WaskaheganStagingArea
CLBF-001-024,0,277,12.25277778,2564,Thursday,IsletLakeStagingArea
CLBF-001-026,0,277,12.25277778,1743,Thursday,CentralStagingArea
CLBF-001-027,0,277,12.25277778,904,Thursday,WaskaheganStagingArea
CLBF-001-028,0,277,0.05,1293,Thursday,WaskaheganStagingArea
CLBF-001-029,0,277,12.25277778,3306,Thursday,IsletLakeStagingArea
CLBF-001-032,2,277,12.25277778,1176,Thursday,CentralStagingArea
CLBF-001-035,0,277,12.25277778,2243,Thursday,WaskaheganStagingArea
CLBF-001-036,0,277,12.25277778,3555,Thursday,IsletLakeStagingArea
CLBF-001-038,0,277,12.25277778,2220,Thursday,CentralStagingArea
CLBF-001-040,0,277,12.25277778,2161,Thursday,CentralStagingArea
CLBF-001-041,0,277,12.25277778,1093,Thursday,WaskaheganStagingArea
CLBF-001-042,0,277,12.25277778,2074,Thursday,WaskaheganStagingArea
CLBF-001-044,0,277,12.25277778,4215,Thursday,CentralStagingArea
CLBF-001-047,0,277,12.25277778,1995,Thursday,CentralStagingArea
CLBF-001-048,0,277,12.25277778,1365,Thursday,CentralStagingArea
CLBF-001-052,0,277,12.25277778,506,Thursday,CentralStagingArea
CLBF-001-055,0,277,12.25277778,3983,Thursday,WaskaheganStagingArea
CLBF-001-058,0,277,12.25277778,2928,Thursday,CentralStagingArea
CLBF-001-059,0,277,12.25277778,1462,Thursday,CentralStagingArea
CLBF-001-062,0,277,12.25277778,3530,Thursday,WaskaheganStagingArea
CLBF-001-064,0,277,12.25277778,4780,Thursday,CentralStagingArea
CLBF-001-065,0,277,12.25277778,3749,Thursday,CentralStagingArea
CLBF-001-069,0,277,12.25277778,5526,Thursday,BlackfootStagingArea
CLBF-001-070,0,277,12.25277778,4045,Thursday,BlackfootStagingArea
CLBF-001-071,0,277,12.25277778,2958,Thursday,BlackfootStagingArea
CLBF-001-072,0,277,12.25277778,2566,Thursday,BlackfootStagingArea
